-0.0322224	324541
-0.0339023	320836
-0.0296485	326017
-0.0336299	323440
-0.0324761	319475
-0.0420009	303121
-0.0334683	321295
-0.0360564	310869
-0.045564	302889
-0.0430289	303933
-0.0417335	303678
-0.0400332	309141
-0.0368818	313540
-0.0399263	310488
-0.0365256	313120
-0.034275	322818
-0.0323774	320501
-0.0367845	311419
-0.0344586	317529
-0.0418067	305216
-0.04252	303711
-0.0430717	303365
-0.0432501	302940
-0.0364561	315099
-0.0346241	319795
-0.0482267	302148
-0.0411758	303506
-0.0297014	326453
-0.0369819	316443
-0.0348912	319399
-0.033263	324089
-0.0334661	321430
-0.040882	308612
-0.0362857	311482
-0.0354645	317978
-0.0351765	315102
-0.0359619	313922
-0.039912	304705
-0.0447389	303225
-0.0334115	317209
-0.0347039	318040
-0.0416739	303794
-0.0292757	326569
-0.036769	310399
-0.0421406	304085
-0.0448917	302911
-0.0348555	315146
-0.0348581	318513
-0.0463644	302241
-0.0427024	304045
-0.0431928	303941
-0.0370765	315606
-0.0426414	304429
-0.0405476	304855
-0.0360043	316267
-0.039272	309539
-0.0379318	312190
-0.0470233	302310
-0.037085	319000
-0.0457143	302948
-0.0417832	303932
-0.0440449	303253
-0.0440257	303275
-0.0402465	310393
-0.0442213	303192
-0.0372456	312695
-0.0330334	317998
-0.0388964	311171
-0.042781	303572
-0.028304	326937
-0.038487	314679
-0.0284021	326805
-0.0414116	307271
-0.0425531	304195
-0.0329951	320879
-0.037475	308924
-0.0442708	303095
-0.039094	308846
-0.0409207	306049
-0.0321973	319113
-0.0423504	303289
-0.0337602	316438
-0.0431616	303445
-0.0446584	303137
-0.039963	311681
-0.0360712	313398
-0.0391358	307237
-0.04062	305815
-0.0344606	321931
-0.0394577	306298
-0.0282093	327056
-0.0396223	306217
-0.0353516	318545
-0.0364212	315339
-0.0400352	304132
-0.0393917	310537
-0.0351421	320435
-0.0418733	303907
-0.032554	322310
-0.0403742	307875
-0.0427962	303824
-0.0346703	318752
-0.0398247	307914
-0.0394872	309567
-0.0346811	317944
-0.0403428	304702
-0.040194	307941
-0.0417348	303466
-0.0333297	321884
-0.0373632	311607
-0.034762	320946
-0.0354969	315351
-0.0437807	303301
-0.0355905	316252
-0.0369609	308818
-0.0389349	313560
-0.0452041	302931
-0.0359681	315122
-0.0269515	326725
-0.0397861	312122
-0.0420807	303747
-0.0365685	312669
-0.0396719	307692
-0.0311035	326935
-0.0386569	307860
-0.036025	317741
-0.0346654	319604
-0.0332879	319540
-0.0442544	302787
-0.0422427	303446
-0.041814	306110
-0.0394436	308539
-0.0293286	328725
-0.0429174	303078
-0.0410921	307794
-0.0391002	312691
-0.0429827	304280
-0.0278026	328897
-0.0449279	303224
-0.0442766	303072
-0.0398847	308255
-0.0429312	303447
-0.0330883	320814
-0.0367371	314392
-0.0421535	303425
-0.0369377	315627
-0.0318105	321708
-0.0358418	313504
-0.0411318	304934
-0.0314675	321319
-0.0404122	306290
-0.0471445	302211
-0.0335741	320763
-0.035775	316452
-0.0344727	315894
-0.0371146	316664
-0.0348368	320278
-0.0377406	311274
-0.0489022	302247
-0.0408092	308630
-0.0477502	302476
-0.0370503	315482
-0.0433204	303614
-0.0305892	325971
-0.0329321	319272
-0.0428715	303408
-0.0443183	303126
-0.0355808	316713
-0.0383115	312598
-0.0459665	302844
-0.0432351	303077
-0.0460451	302833
-0.0446785	303385
-0.038644	311099
-0.0398235	304212
-0.0393245	313655
-0.040063	306015
-0.0425243	303510
-0.0402332	304554
-0.0278005	325567
-0.0353736	321154
-0.0424563	303318
-0.0430425	302973
-0.0385292	307910
-0.0456868	302718
-0.0302044	323417
-0.039642	308122
-0.0343803	322180
-0.0360998	318824
-0.0339878	320764
-0.0311881	323530
