-0.0350583	-0.0350583	90666.8
-0.0363218	-0.0363218	95539.5
-0.0363218	-0.0363218	95539.5
-0.0363218	-0.0363218	95539.5
-0.0363218	-0.0363218	95539.5
-0.0375036	-0.0375036	142501
-0.0375036	-0.0375036	142501
-0.0375036	-0.0375036	142501
-0.0375036	-0.0375036	142501
-0.0375036	-0.0375036	142501
-0.0375036	-0.0375036	142501
-0.0376377	-0.0376377	142022
-0.0378958	-0.0378958	127150
-0.0378958	-0.0378958	127150
-0.0378958	-0.0378958	127150
-0.0378958	-0.0378958	127150
-0.0378958	-0.0378958	127150
-0.0378958	-0.0378958	127150
-0.0378958	-0.0378958	127150
-0.0378958	-0.0378958	127150
-0.0378958	-0.0378958	127150
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0384771	-0.0384771	137755
-0.0385028	-0.0385028	139868
-0.0385028	-0.0385028	139868
-0.0385028	-0.0385028	139868
-0.0385028	-0.0385028	139868
-0.038569	-0.038569	136105
-0.0386188	-0.0386188	141498
-0.0386946	-0.0386946	141743
-0.0387777	-0.0387777	141031
-0.0387777	-0.0387777	141031
-0.0387777	-0.0387777	141031
-0.0387777	-0.0387777	141031
-0.0387777	-0.0387777	141031
-0.0387777	-0.0387777	141031
-0.0387777	-0.0387777	141031
-0.0388015	-0.0388015	139842
-0.038812	-0.038812	141665
-0.038812	-0.038812	141665
-0.0389323	-0.0389323	138292
-0.0389323	-0.0389323	138292
-0.0389323	-0.0389323	138292
-0.0389323	-0.0389323	138292
-0.0389377	-0.0389377	140729
-0.0389562	-0.0389562	141968
-0.0389562	-0.0389562	141968
-0.0389562	-0.0389562	141968
-0.0389562	-0.0389562	141968
-0.0389666	-0.0389666	141974
-0.0389666	-0.0389666	141974
-0.0389666	-0.0389666	141974
-0.0389666	-0.0389666	141974
-0.0389958	-0.0389958	142160
-0.0390847	-0.0390847	140671
-0.0390847	-0.0390847	140671
-0.0390847	-0.0390847	140671
-0.0390847	-0.0390847	140671
-0.0390847	-0.0390847	140671
-0.0390847	-0.0390847	140671
-0.0390847	-0.0390847	140671
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.0391552	-0.0391552	138197
-0.039156	-0.039156	137770
-0.039156	-0.039156	137770
-0.039156	-0.039156	137770
-0.039156	-0.039156	137770
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391625	-0.0391625	136975
-0.0391664	-0.0391664	139633
-0.0391664	-0.0391664	139633
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391714	-0.0391714	137725
-0.0391955	-0.0391955	137583
-0.0391955	-0.0391955	137583
-0.0391955	-0.0391955	137583
-0.0391955	-0.0391955	137583
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392026	-0.0392026	138685
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392322	-0.0392322	139019
-0.0392427	-0.0392427	138164
-0.0392427	-0.0392427	138164
-0.0392427	-0.0392427	138164
-0.0392427	-0.0392427	138164
-0.0392427	-0.0392427	138164
-0.039243	-0.039243	138162
-0.039243	-0.039243	138162
-0.0392527	-0.0392527	138893
-0.0392527	-0.0392527	138893
-0.0392527	-0.0392527	138893
-0.0392549	-0.0392549	138879
-0.0392549	-0.0392549	138879
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392676	-0.0392676	138518
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392732	-0.0392732	140397
-0.0392733	-0.0392733	137797
-0.0392733	-0.0392733	137797
-0.0392733	-0.0392733	137797
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392783	-0.0392783	139987
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392807	-0.0392807	139971
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
-0.0392809	-0.0392809	139970
