-506407	-1909.52	-0.0271442	5.06528e+08
-487624	-2163.67	-0.0357049	4.28661e+08
-321353	-1267.66	-0.0264665	3.67634e+08
-399868	-1596.38	-0.0259012	4.65128e+08
-455217	-1741.52	-0.0301196	3.80888e+08
-388301	-1946.73	-0.0408912	3.5974e+08
-370916	-1457.34	-0.0271993	3.93445e+08
-447763	-1798.98	-0.0305078	4.27868e+08
-343822	-1672.89	-0.0417954	3.07428e+08
-503390	-2090.97	-0.0357682	3.90481e+08
-365134	-1433.43	-0.0271113	4.31279e+08
-487002	-2109.76	-0.0344044	4.49577e+08
-450135	-1777.17	-0.0317366	4.26812e+08
-351189	-1594.96	-0.038245	2.9491e+08
-504070	-2002.98	-0.0303132	4.31107e+08
-368089	-1372.93	-0.027262	3.60989e+08
-423378	-1518.99	-0.0262871	4.10583e+08
-394657	-1733.76	-0.0362151	3.46204e+08
-395787	-1664.75	-0.0340036	3.45885e+08
-399854	-1733.16	-0.033009	3.46468e+08
-370484	-1492.22	-0.0318808	3.38801e+08
-383725	-1694.4	-0.0327162	3.61177e+08
-374198	-1450.48	-0.0276172	3.67795e+08
-406837	-1506.41	-0.0253581	4.12691e+08
-430023	-1903.86	-0.0345406	4.11706e+08
-429714	-1806.61	-0.0302747	4.03267e+08
-364647	-1744.51	-0.0387273	3.1227e+08
-438789	-1926.64	-0.0296241	4.74472e+08
-434760	-1909.33	-0.0363301	3.66826e+08
-357969	-1628.04	-0.0378872	3.32734e+08
-428072	-1708.65	-0.031951	3.95902e+08
-468177	-1677.28	-0.0218372	5.52568e+08
-380081	-1649.22	-0.0300481	3.87453e+08
-416896	-1405.18	-0.0231074	4.54503e+08
-489351	-1772.56	-0.0261975	4.65869e+08
-332815	-1318	-0.0274139	3.87325e+08
-407595	-1791.49	-0.0346873	3.80637e+08
-317933	-1416.8	-0.0309416	3.86492e+08
-421779	-1681.43	-0.0297546	3.80134e+08
-412077	-1746.59	-0.0345686	3.49874e+08
-443923	-1956.81	-0.031348	4.74638e+08
-335199	-1452.72	-0.0304612	3.37849e+08
-474020	-2232.33	-0.0398909	4.1801e+08
-349177	-1524.14	-0.0312349	3.64592e+08
-464813	-2137.52	-0.0390123	4.12968e+08
-367121	-1294.18	-0.0257766	4.18361e+08
-388901	-1646.5	-0.0294247	4.27062e+08
-402205	-1577.24	-0.0304942	3.86843e+08
-410882	-1950.8	-0.0351359	4.02892e+08
-393568	-1507.18	-0.0307822	3.73892e+08
-358835	-1695.3	-0.0359956	3.37655e+08
-328941	-1297.3	-0.0259234	3.99366e+08
-486313	-1913.46	-0.0296043	4.46098e+08
-479847	-1821.81	-0.0250986	5.11571e+08
-413422	-1688.38	-0.0344415	3.42741e+08
-408332	-1857.84	-0.0389002	3.49296e+08
-379974	-1566.85	-0.0309418	3.74831e+08
-398495	-1572.14	-0.0266665	4.24203e+08
-440926	-1781.39	-0.0303037	4.20162e+08
-414089	-1500.22	-0.0284873	3.90032e+08
-468210	-1830.19	-0.0310167	4.14255e+08
-437604	-1886.18	-0.0296237	4.92672e+08
-454180	-1892.1	-0.0283069	4.70651e+08
-403245	-1580.49	-0.031625	3.39061e+08
-380459	-1463.6	-0.0269148	4.01554e+08
-373203	-1653.83	-0.0386522	3.03021e+08
-346582	-1528.36	-0.0361822	3.26355e+08
-450937	-2023.65	-0.0354242	4.21983e+08
-318833	-1642.25	-0.0392078	2.7924e+08
-340442	-1313.3	-0.0277212	3.47768e+08
-433652	-1690.73	-0.0264	4.7052e+08
-351012	-1515.98	-0.0286765	4.16627e+08
-417871	-1898.66	-0.0394971	3.40691e+08
-352348	-1585.68	-0.0364074	2.84511e+08
-427239	-1637.24	-0.0292147	3.92846e+08
-396237	-1737.49	-0.0321233	3.96906e+08
-415768	-1599.44	-0.0259373	4.33912e+08
-450051	-1992.94	-0.0320407	4.43848e+08
-329144	-1443.47	-0.0309018	3.71632e+08
-384551	-1750.61	-0.0368654	3.43431e+08
-447899	-1762.22	-0.0276381	4.52021e+08
-432522	-1979.39	-0.0318629	4.40756e+08
-427610	-2025.45	-0.0416018	3.53243e+08
-477684	-2034.78	-0.03068	4.57251e+08
-400533	-1415.46	-0.0263068	4.33026e+08
-438251	-1937.24	-0.0318739	4.2833e+08
-488559	-1766.63	-0.0275667	4.68935e+08
-353923	-1392.47	-0.0303884	3.34293e+08
-402981	-1758.84	-0.0362194	3.4169e+08
-492695	-2065.89	-0.0329813	4.46473e+08
-367471	-1463.61	-0.0285935	3.48183e+08
-376278	-1517.87	-0.0258811	4.41253e+08
-361336	-1539.11	-0.032493	3.32098e+08
-389711	-1562.86	-0.0302455	3.42612e+08
-435174	-1811.45	-0.0324635	4.02647e+08
-440724	-1800.7	-0.0284791	4.90743e+08
-343303	-1732.42	-0.0385626	3.06057e+08
-377608	-1678.5	-0.034727	3.70244e+08
-459955	-2135.99	-0.0347196	4.38446e+08
-411698	-1631.17	-0.0321162	3.51955e+08
-497776	-2226.45	-0.0382935	4.28288e+08
-420605	-1765.72	-0.0336777	3.70097e+08
-442293	-1917.74	-0.0346624	3.96503e+08
-487968	-1857.96	-0.0262473	4.86541e+08
-374822	-1592.72	-0.0329732	3.76156e+08
-350221	-1505.78	-0.0327536	3.56601e+08
-395501	-1807.14	-0.0394643	3.14461e+08
-518393	-2064.5	-0.0317579	4.37607e+08
-398596	-1683.2	-0.0313715	3.52243e+08
-365337	-1438.22	-0.033507	3.5573e+08
-382577	-1746.13	-0.0319691	3.99291e+08
-425871	-1668.47	-0.027801	4.63994e+08
-467494	-1815.15	-0.0300087	4.12999e+08
-359273	-1520.62	-0.033959	3.19464e+08
-459595	-1684.24	-0.0237141	5.58476e+08
-358994	-1704.75	-0.0366887	3.21637e+08
-353034	-1602.91	-0.0319101	3.49674e+08
-362299	-1549.46	-0.0355186	3.11212e+08
-325508	-1371.03	-0.0288884	3.52602e+08
-414179	-1623.94	-0.0244433	4.72642e+08
-343897	-1575.53	-0.037197	3.0404e+08
-460790	-1884.91	-0.0332736	3.98108e+08
-391989	-1830.57	-0.0380148	3.54767e+08
-421551	-1648.25	-0.0291091	3.99759e+08
-446779	-2151.19	-0.037663	4.27408e+08
-466866	-2188.3	-0.0422551	3.77987e+08
-435647	-1536.74	-0.0265902	4.29135e+08
-462860	-1903.72	-0.0290267	4.84573e+08
-451872	-2020.53	-0.0322113	4.63411e+08
-439851	-1883.64	-0.037298	3.75458e+08
-427793	-1618.57	-0.0235648	4.77531e+08
-385572	-1540.83	-0.029723	3.65777e+08
-425864	-1626.06	-0.0275416	4.44628e+08
-470168	-1736.31	-0.0274502	4.61969e+08
-438179	-2011.92	-0.0335766	4.04625e+08
-402288	-1587.08	-0.0285436	3.73577e+08
-400304	-1493.64	-0.0270058	4.15479e+08
-341161	-1612.3	-0.0387095	3.16099e+08
-460301	-1730.59	-0.023986	5.17351e+08
-458749	-1861.59	-0.02894	4.50938e+08
-362805	-1420.59	-0.0251152	4.31339e+08
-367762	-1433.94	-0.0273597	3.88261e+08
-489935	-1825.47	-0.0275713	4.96088e+08
-425269	-1808.36	-0.0278671	4.57682e+08
-399072	-1782.97	-0.0336394	3.67562e+08
-428751	-1691.52	-0.0300881	4.40372e+08
-492688	-2088.9	-0.0359663	4.27363e+08
-458494	-2178.39	-0.0360599	4.0488e+08
-392626	-1475.08	-0.0260866	4.12518e+08
-375661	-1849.05	-0.0433862	3.0929e+08
-419477	-1672.31	-0.0293549	4.3719e+08
-340961	-1542.72	-0.0379836	2.98145e+08
-381768	-1871.85	-0.0387108	3.42125e+08
-503025	-2015.91	-0.0308336	4.27626e+08
-454599	-1636	-0.0264419	4.64666e+08
-408909	-1688.59	-0.0291463	4.21594e+08
-424114	-1976.89	-0.0371785	3.69841e+08
-413268	-1831.79	-0.0391103	3.19511e+08
-447337	-2090.32	-0.036103	4.26169e+08
-428835	-1701.5	-0.0271338	4.37668e+08
-401120	-1710.93	-0.031256	4.10271e+08
-366174	-1339.41	-0.0277806	3.55878e+08
-403530	-1593.88	-0.0244156	4.68588e+08
-362569	-1366.46	-0.0285582	3.90535e+08
-467698	-1946.24	-0.0310573	4.0352e+08
-344335	-1597.38	-0.0371001	3.01057e+08
-368541	-1454.02	-0.0306282	3.30351e+08
-371368	-1447.2	-0.029834	3.57287e+08
-438957	-1580.74	-0.024828	4.58897e+08
-436684	-1835.86	-0.0316562	4.12204e+08
-423364	-1920.71	-0.0397421	3.58371e+08
-345036	-1397.65	-0.0310922	3.51736e+08
-376697	-1725.55	-0.038255	3.28258e+08
-380629	-1779.21	-0.037887	3.50104e+08
-426187	-1742.01	-0.0265025	5.08208e+08
-343630	-1550.41	-0.0336945	3.33296e+08
-476027	-1976.57	-0.0321275	4.87697e+08
-366185	-1426.28	-0.0285652	3.51268e+08
-387385	-1540.85	-0.0272561	4.04176e+08
-503388	-1926.27	-0.0298037	4.69293e+08
-476218	-1975.91	-0.0298256	4.8868e+08
-436690	-2025.96	-0.0341786	4.09657e+08
-431668	-1981.33	-0.0344874	3.96824e+08
-388496	-1573.81	-0.0309715	3.43057e+08
-381419	-1348.22	-0.0251034	4.06986e+08
-485339	-1768.72	-0.0271891	4.80366e+08
-366721	-1332.46	-0.0250462	4.14941e+08
-406045	-1755.92	-0.0302002	4.2485e+08
-493387	-2173.33	-0.0392823	3.97381e+08
-439044	-1856.94	-0.0319943	3.89503e+08
-429702	-2101.69	-0.0382911	3.88373e+08
-407481	-1608.34	-0.027876	4.29966e+08
-359676	-1663.66	-0.0402612	2.95455e+08
-457568	-2466.92	-0.0456566	4.07677e+08
-501186	-2235.09	-0.037109	4.43863e+08
-353181	-1318.01	-0.02801	3.6635e+08
-365786	-1650.65	-0.0402569	2.93618e+08
-409342	-1725.4	-0.0348365	3.45339e+08
-350669	-1320.7	-0.027656	3.97951e+08
-361641	-1428.08	-0.0328014	3.22765e+08
-445303	-1830.56	-0.0317341	4.11586e+08
-355111	-1389.88	-0.0302174	3.37939e+08
-453613	-1617.57	-0.0260228	4.21646e+08
-422750	-1755.85	-0.0304356	4.02868e+08
-443036	-1793.93	-0.0281774	4.81818e+08
-413495	-1589.91	-0.0292245	3.82529e+08
-399778	-1580.04	-0.0263561	4.11846e+08
-381375	-1603.84	-0.0317744	3.78008e+08
-381385	-1377.89	-0.0261581	4.2689e+08
-472044	-2190.19	-0.0373787	4.68566e+08
-380933	-1582.08	-0.0305015	3.74295e+08
-488742	-2095.17	-0.0359527	4.13902e+08
-514737	-1902.72	-0.0274635	4.76187e+08
-416264	-1715.05	-0.0337925	3.69569e+08
-338866	-1489.45	-0.0363657	3.00611e+08
-349444	-1355.92	-0.0293027	3.57239e+08
-484180	-2293.11	-0.0422307	3.78925e+08
-433108	-1792.77	-0.0297211	4.08874e+08
-418472	-1701.53	-0.0284517	4.42489e+08
-407259	-1732.25	-0.0305994	3.80239e+08
-458105	-2253.95	-0.0383865	3.97058e+08
-370976	-1515.75	-0.0315334	3.21433e+08
-448816	-1872.75	-0.0317036	4.28635e+08
-359621	-1370.63	-0.027384	3.90613e+08
-412141	-1847.2	-0.0310815	4.14419e+08
-480548	-1849.38	-0.0276328	4.38793e+08
-366327	-1621.57	-0.0382238	3.03463e+08
-403821	-1425.86	-0.023623	4.44483e+08
-423086	-2192.1	-0.0395954	3.76738e+08
-349718	-1627.06	-0.0366595	3.06535e+08
-423452	-1881.3	-0.0364105	3.44184e+08
-361335	-1501.67	-0.0280558	3.82861e+08
-531260	-1878.33	-0.0265107	5.208e+08
-377417	-1653.69	-0.0361646	3.15491e+08
-426626	-1953.13	-0.0360574	3.92725e+08
-349870	-1600.15	-0.0313739	3.92236e+08
-396632	-1833.97	-0.0373034	3.57844e+08
-406529	-1873.58	-0.0365425	3.66458e+08
-431801	-1846.44	-0.0282129	4.76463e+08
-342248	-1463.04	-0.0289395	4.00325e+08
-436251	-2006.87	-0.0336314	3.97192e+08
-376284	-1608.56	-0.0348708	3.23185e+08
-418776	-1648.4	-0.0294572	4.14275e+08
-452709	-1763.8	-0.0311092	4.07416e+08
-388726	-1667.57	-0.0289815	4.18294e+08
-458135	-1900.57	-0.0294524	4.48807e+08
-354220	-1385.27	-0.0300469	3.44987e+08
-345695	-1692.57	-0.0386378	3.15957e+08
-447112	-1979.11	-0.0323839	4.11328e+08
-485716	-2114.01	-0.0338873	4.55689e+08
-394624	-1445.33	-0.0247924	4.4233e+08
-378953	-1345.71	-0.0248586	4.17525e+08
-449825	-1966.44	-0.0307063	4.73368e+08
-449926	-1866.74	-0.0317226	4.41558e+08
-414779	-1935.86	-0.0346586	4.50334e+08
-436014	-1805.82	-0.0273494	4.53929e+08
-442099	-1801.86	-0.0267887	4.3857e+08
-313639	-1475.66	-0.0346395	3.55723e+08
-392998	-1656.88	-0.030873	3.71172e+08
-382909	-1516.35	-0.0282403	3.81632e+08
-431692	-1708.36	-0.0249157	5.35194e+08
-386417	-1737.71	-0.0329514	3.8348e+08
-353220	-1512.98	-0.0328628	3.5612e+08
-457027	-1672.06	-0.0260474	4.79833e+08
-480260	-2142.9	-0.0394369	3.9649e+08
-439304	-1971.32	-0.0332801	4.47469e+08
-365719	-1520.96	-0.0322647	3.45703e+08
-350469	-1508.2	-0.0376186	2.93292e+08
-395166	-1682.76	-0.0347402	3.33003e+08
-367741	-1312.08	-0.0268337	3.98242e+08
-333093	-1569.89	-0.0400606	2.6738e+08
-392165	-1456.01	-0.0272847	3.59851e+08
-484347	-1998.58	-0.0346999	4.25209e+08
-372407	-1372.55	-0.0259706	3.73e+08
-453717	-1714.97	-0.0266364	4.5425e+08
-462857	-1618.72	-0.0244005	4.71919e+08
-355235	-1392.9	-0.0302524	3.196e+08
-358413	-1653.65	-0.0387509	3.12086e+08
-349252	-1464.32	-0.0299003	3.53938e+08
-373479	-1399.85	-0.0264046	3.8738e+08
-374752	-1484.71	-0.030729	3.40465e+08
-436339	-1657.3	-0.0287413	3.88567e+08
-484951	-2045.88	-0.0313278	4.84783e+08
-380382	-1448.99	-0.0273797	3.65241e+08
-440270	-1628.23	-0.0237107	4.82921e+08
-336647	-1587.51	-0.0385394	3.07233e+08
-377698	-1702.31	-0.0388752	3.01889e+08
-340240	-1357.84	-0.0268508	3.79454e+08
-473134	-2376.5	-0.0421976	4.14204e+08
-379386	-1461.94	-0.0236414	4.48737e+08
-371065	-1735.58	-0.0388703	3.00262e+08
-494312	-2182.66	-0.0377686	4.30527e+08
-344450	-1533.52	-0.0377939	2.87601e+08
-359010	-1420.77	-0.0257749	4.34805e+08
-449674	-2058.24	-0.0328292	4.19298e+08
-377069	-1437.58	-0.0284588	3.69577e+08
-348614	-1461.25	-0.0328364	3.35784e+08
-500710	-2003.06	-0.0309262	4.67811e+08
-448175	-1921.55	-0.0335616	3.8984e+08
-397499	-1543	-0.0303099	3.75109e+08
-420915	-1760.21	-0.0293257	3.96079e+08
-418839	-1703.76	-0.0310772	4.10764e+08
-430518	-2187.79	-0.0383576	4.123e+08
-368130	-1430.98	-0.0258194	4.40357e+08
-483323	-1997.91	-0.0326408	4.25357e+08
-426273	-1883.44	-0.0342212	4.19718e+08
-467709	-1963.63	-0.0295404	4.86785e+08
-419735	-1719.35	-0.0280416	4.05448e+08
-393992	-1647.44	-0.0346778	3.26308e+08
-374951	-1815.82	-0.0357793	3.51249e+08
-342308	-1582.15	-0.0342829	3.37727e+08
-455467	-1781.28	-0.0263844	4.69152e+08
-463150	-2134.09	-0.0383842	3.92399e+08
-465588	-2195.87	-0.0375191	4.13244e+08
-526403	-1887.45	-0.0265422	5.06478e+08
-404191	-1749.29	-0.0370761	3.15903e+08
-485092	-2008.92	-0.0327567	4.1485e+08
-412414	-1660.06	-0.0317543	3.72568e+08
-390257	-1786.92	-0.0361356	3.40527e+08
-366872	-1431.75	-0.0307809	3.39916e+08
-368847	-1748.25	-0.0368341	3.25315e+08
-440636	-2007.39	-0.0367746	3.9612e+08
-327259	-1553.08	-0.0370881	3.04503e+08
-342925	-1604.65	-0.0399057	2.85517e+08
-476373	-1984.57	-0.0309782	4.45819e+08
-456571	-1957.33	-0.0313699	4.81175e+08
-410871	-1474.55	-0.0237609	4.54306e+08
-414296	-1517.44	-0.0271545	4.05246e+08
-464193	-1654.25	-0.0260407	4.54952e+08
-454056	-1877.03	-0.0349131	3.645e+08
-475141	-1728.53	-0.0257593	5.12008e+08
-460198	-1760.52	-0.0274529	4.62826e+08
-500575	-1891.44	-0.0272223	5.48088e+08
-413046	-1772.65	-0.0350668	3.3442e+08
-428243	-1963.42	-0.0337123	4.01438e+08
-420697	-1745.68	-0.0324028	4.06003e+08
-472680	-1748.16	-0.0282536	4.56844e+08
-469657	-2380.09	-0.0434152	4.27426e+08
-377112	-1411.96	-0.0292083	3.58689e+08
-494465	-1965.29	-0.0299897	4.91404e+08
-367079	-1461.17	-0.0304429	3.50099e+08
-346074	-1349.78	-0.0278304	3.66236e+08
-391906	-1807.52	-0.0355439	4.0582e+08
-385071	-1591.95	-0.0336743	3.35803e+08
-410370	-1620.18	-0.030454	3.75086e+08
-402022	-1750.7	-0.0353725	3.53534e+08
-490732	-1756.23	-0.0233708	5.12563e+08
-522802	-2331.29	-0.0407983	4.28632e+08
-498247	-2075.47	-0.0322384	5.04055e+08
-464019	-1936.32	-0.0303221	4.29466e+08
-482425	-1829.18	-0.0267158	4.57188e+08
-330848	-1649.61	-0.0395695	3.00461e+08
-478741	-2063.77	-0.0330772	4.46558e+08
-324950	-1591.55	-0.039931	3.03543e+08
-388061	-1562.57	-0.0302234	3.9571e+08
-426538	-1978.64	-0.0350819	3.89607e+08
-327090	-1452.7	-0.033641	3.17753e+08
-386025	-1756.4	-0.0314743	4.25068e+08
-447549	-1675.17	-0.0225492	5.41143e+08
-342775	-1586.24	-0.0379857	2.8809e+08
-333816	-1282.98	-0.0261197	3.70494e+08
-384097	-1765.86	-0.0392834	3.16688e+08
-520416	-2108.87	-0.0329948	4.31421e+08
-458970	-2168.61	-0.0385536	4.24683e+08
-330253	-1494	-0.0347931	3.10311e+08
-423899	-1908.16	-0.0331039	4.26772e+08
-380276	-1967.24	-0.0401761	3.45361e+08
-405808	-1797.92	-0.0341675	3.88946e+08
-408858	-1903.12	-0.0344952	3.67548e+08
-365938	-1380.39	-0.0250101	3.9629e+08
-352795	-1452.86	-0.0281216	3.69952e+08
-493754	-1704.95	-0.0240099	4.99594e+08
-469460	-1983.79	-0.029842	4.85034e+08
-400774	-1847.87	-0.0378001	3.60636e+08
-499384	-2182.32	-0.0383325	4.3283e+08
-359535	-1345.07	-0.0288811	3.29908e+08
-385140	-1529.72	-0.0272482	4.12668e+08
-474296	-1997.49	-0.0332378	4.49638e+08
-399659	-1895.79	-0.0378415	3.37721e+08
-398046	-1923.12	-0.0365967	3.64897e+08
-353230	-1347.3	-0.0289432	3.64843e+08
-475082	-1907.76	-0.0297319	4.22445e+08
-449601	-2014.85	-0.0355687	3.95846e+08
-336928	-1300.79	-0.026415	3.67839e+08
-420887	-1772.68	-0.0334267	3.57531e+08
-423880	-1500.09	-0.025298	4.296e+08
-399176	-1584.59	-0.0272764	4.18879e+08
-454730	-1775.01	-0.0300818	4.36814e+08
-364490	-1630.45	-0.0322884	3.56355e+08
-472596	-1754.43	-0.0239963	5.38723e+08
-441234	-1932.52	-0.0314002	4.34711e+08
-421353	-1844.08	-0.0317276	4.21861e+08
-447768	-1775.29	-0.0302721	4.31683e+08
-363537	-1511.92	-0.0295565	3.98126e+08
-498541	-2176.95	-0.0356292	4.25334e+08
-500130	-2144.52	-0.0341211	4.2828e+08
-361716	-1412.83	-0.0307828	3.45642e+08
-370316	-1475.75	-0.029077	4.12049e+08
-433795	-1794.11	-0.0315754	3.81008e+08
-354052	-1727.21	-0.0360186	3.40041e+08
-492604	-2186.64	-0.037753	4.2388e+08
-394700	-1463.23	-0.0272634	3.84201e+08
-380914	-1592.1	-0.032941	3.27134e+08
-421005	-2084.55	-0.042192	3.77433e+08
-376007	-1622.53	-0.0349481	3.33703e+08
-341662	-1511.95	-0.0318633	3.62339e+08
-480057	-1896.89	-0.0299644	4.53919e+08
-360780	-1597.84	-0.0336352	3.61272e+08
-348192	-1457.04	-0.034076	3.07796e+08
-450396	-1878.96	-0.0311845	4.00207e+08
-381172	-1462.06	-0.0274545	4.13554e+08
-412825	-1518.11	-0.0240208	4.50115e+08
-368443	-1445.04	-0.0265588	3.9299e+08
-430571	-2102.93	-0.0353673	4.1079e+08
-471202	-2025.7	-0.0372795	3.84255e+08
-367784	-1449.07	-0.0313134	3.05184e+08
-439138	-1703.12	-0.0280692	4.3154e+08
-384495	-1686.14	-0.0324855	3.82228e+08
-350973	-1287.68	-0.0257006	3.53752e+08
-412758	-1799.76	-0.0343267	3.7662e+08
-459993	-2136.07	-0.0340114	4.2051e+08
-428712	-2166.47	-0.044549	3.69204e+08
-428311	-1827.31	-0.0367632	3.46896e+08
-461446	-1974.79	-0.0331428	4.08585e+08
-431736	-1634.32	-0.0277388	4.27576e+08
-388091	-1492.27	-0.0263918	4.39219e+08
-377639	-1721.35	-0.0349535	3.36593e+08
-415956	-1482.59	-0.024088	4.77625e+08
-402119	-1654.12	-0.0323387	3.87723e+08
-361634	-1373.81	-0.0278174	3.63636e+08
-504472	-1969.33	-0.0303187	4.5544e+08
-409893	-1792.54	-0.0356202	3.60766e+08
-374738	-1504.35	-0.025898	4.79664e+08
-413683	-1567.31	-0.0270765	3.83962e+08
-387721	-1618.59	-0.0343345	3.54089e+08
-391295	-1671.33	-0.0321453	3.45959e+08
-466232	-2067.92	-0.0360088	3.98237e+08
-345994	-1420.04	-0.0318584	3.2753e+08
-364370	-1466.75	-0.0275958	4.08789e+08
-377086	-1500.28	-0.0292187	3.50698e+08
-372808	-1610.77	-0.0312382	3.90674e+08
-396776	-1516.14	-0.0277484	3.81197e+08
-477557	-2072.14	-0.0335343	4.25937e+08
-310342	-1425.85	-0.0331998	3.20238e+08
-350172	-1511.91	-0.0303775	3.58687e+08
-423171	-1880.36	-0.0337314	3.87341e+08
-507570	-1819.58	-0.0254897	4.98523e+08
-507954	-1933.16	-0.0292416	5.40268e+08
-426649	-1899.42	-0.034605	3.89636e+08
-353617	-1647.66	-0.0364167	3.41499e+08
-459586	-2026.77	-0.0386481	3.83005e+08
-481675	-1969.71	-0.0304693	4.45276e+08
-405186	-1511.63	-0.0252238	4.32603e+08
-445192	-1986.46	-0.0395523	3.42024e+08
-444110	-1511.53	-0.0239324	4.35352e+08
-426653	-1559.17	-0.0239734	4.92902e+08
-452635	-1656.13	-0.0260122	4.98601e+08
-351293	-1524.43	-0.0343862	3.13853e+08
-428639	-2012.26	-0.0325878	4.24085e+08
-385628	-1758.35	-0.034162	3.70659e+08
-449726	-1887.7	-0.0346451	3.88642e+08
-452157	-1639.23	-0.025638	4.84232e+08
-486571	-1938.87	-0.0288864	4.93527e+08
-427267	-1736.19	-0.0284012	4.35541e+08
-465720	-2244.95	-0.0400484	4.21855e+08
-481499	-1824.71	-0.0278256	4.88799e+08
-361029	-1671.68	-0.036016	3.32901e+08
-382398	-1540.11	-0.0313204	3.69736e+08
-488443	-1626.26	-0.0225372	4.94761e+08
-489087	-2229.52	-0.0373011	4.4635e+08
-415151	-1961.44	-0.0351517	3.78566e+08
-466351	-1919.5	-0.0289948	4.80594e+08
-358731	-1585.33	-0.0367478	3.21352e+08
-379987	-1812.9	-0.0355278	3.32021e+08
